'Harley-Davidson Low Rider',6.7721445970237255
'Harley-Davidson Low Rider',6.7721445970237255
'Harley-Davidson Low Rider',6.785131495445967
'Harley-Davidson Low Rider',6.785131495445967
'Harley-Davidson Low Rider',6.798095393925905
'Harley-Davidson Low Rider',6.798095393925905
'Harley-Davidson Low Rider',6.820015896111727
'Harley-Davidson Low Rider',7.03186509385705
'Harley-Davidson Low Rider',7.044651795178652
'Harley-Davidson Low Rider',7.05649159476161
'Harley-Davidson Low Rider',7.05649159476161
'Harley-Davidson Low Rider',7.068954594433308
'Harley-Davidson Low Rider',7.068954594433308
'Harley-Davidson Low Rider',7.081860795617104
'Harley-Davidson Low Rider',7.081860795617104
'Harley-Davidson Low Rider',7.094556495547295
'Harley-Davidson Low Rider',7.094556495547295
'Harley-Davidson Low Rider',7.1445022970438
'Harley-Davidson Low Rider',7.1561880968511105
'Harley-Davidson Low Rider',7.1561880968511105
'Harley-Davidson Low Rider',7.169257793575525
'Harley-Davidson Low Rider',7.169257793575525
'Harley-Davidson Low Rider',7.182183895260096
'Harley-Davidson Low Rider',7.182183895260096
'Harley-Davidson Low Rider',7.1950065940618515
'Harley-Davidson Low Rider',7.1950065940618515
'Harley-Davidson Low Rider',7.20698369666934
'Harley-Davidson Low Rider',7.20698369666934
'Harley-Davidson Low Rider',7.219152994453907
'Harley-Davidson Low Rider',7.219152994453907
'Harley-Davidson Low Rider',7.2318515963852406
'Harley-Davidson Low Rider',7.2318515963852406
'Harley-Davidson Low Rider',7.244165096431971
'Harley-Davidson Low Rider',7.255760494619608
'Harley-Davidson Low Rider',7.268622096627951
'Harley-Davidson Low Rider',7.2810875959694386
'Harley-Davidson Low Rider',7.2930697947740555
'Harley-Davidson Low Rider',7.304458197206259
'Harley-Davidson Low Rider',7.304458197206259
'Harley-Davidson Low Rider',7.316844496876001
'Harley-Davidson Low Rider',7.316844496876001
'Harley-Davidson Low Rider',7.3294991962611675
'Harley-Davidson Low Rider',7.3294991962611675
'Harley-Davidson Low Rider',7.341062296181917
'Harley-Davidson Low Rider',7.341062296181917
'Harley-Davidson Low Rider',7.352618496865034
'Harley-Davidson Low Rider',7.352618496865034
'Harley-Davidson Low Rider',7.3646717965602875
'Harley-Davidson Low Rider',7.3646717965602875
'Harley-Davidson Low Rider',7.376483295112848
'Harley-Davidson Low Rider',7.376483295112848
'Harley-Davidson Low Rider',7.388103894889355
'Harley-Davidson Low Rider',7.388103894889355
'Harley-Davidson Low Rider',7.400308795273304
'Harley-Davidson Low Rider',7.412741795182228
'Harley-Davidson Low Rider',7.425306595861912
'Harley-Davidson Low Rider',7.425306595861912
'Harley-Davidson Low Rider',7.437131997197866
'Harley-Davidson Low Rider',7.45012179389596
'Harley-Davidson Low Rider',7.45012179389596
'Harley-Davidson Low Rider',7.463548496365547
'Harley-Davidson Low Rider',7.463548496365547
'Harley-Davidson Low Rider',7.4765282943844795
'Harley-Davidson Low Rider',7.4765282943844795
'Harley-Davidson Low Rider',7.489161595702171
'Harley-Davidson Low Rider',7.489161595702171
'Harley-Davidson Low Rider',7.502672396600246
'Harley-Davidson Low Rider',7.502672396600246
'Harley-Davidson Low Rider',7.516005493700504
'Harley-Davidson Low Rider',7.516005493700504
'Harley-Davidson Low Rider',7.528100393712521
'Harley-Davidson Low Rider',7.528100393712521
'Harley-Davidson Low Rider',7.557635497301817
'Harley-Davidson Low Rider',7.557635497301817
'Harley-Davidson Low Rider',7.571038994938135
'Harley-Davidson Low Rider',7.584135893732309
'Harley-Davidson Low Rider',7.596460197120905
'Harley-Davidson Low Rider',7.608632795512676
'Harley-Davidson Low Rider',7.620000895112753
'Harley-Davidson Low Rider',7.632196594029665
'Harley-Davidson Low Rider',7.644248496741056
'Harley-Davidson Low Rider',7.65598239377141
'Harley-Davidson Low Rider',7.667823497205973
'Harley-Davidson Low Rider',7.680214196443558
'Harley-Davidson Low Rider',7.692018397152424
'Harley-Davidson Low Rider',7.703364294022322
'Harley-Davidson Low Rider',7.715636495500803
'Harley-Davidson Low Rider',7.727823495864868
'Harley-Davidson Low Rider',7.739787194877863
'Harley-Davidson Low Rider',7.751565594226122
'Harley-Davidson Low Rider',7.76406429708004
'Harley-Davidson Low Rider',7.775604695081711
'Harley-Davidson Low Rider',7.787120096385479
'Harley-Davidson Low Rider',7.799288094043732
'Harley-Davidson Low Rider',7.816424895077944
'Harley-Davidson Low Rider',7.816424895077944
'Harley-Davidson Low Rider',7.833008095622063
'Harley-Davidson Low Rider',7.833008095622063
'Harley-Davidson Low Rider',7.845494396984577
'Harley-Davidson Low Rider',7.845494396984577
'Harley-Davidson Low Rider',7.857434093952179
'Harley-Davidson Low Rider',7.857434093952179
'Harley-Davidson Low Rider',7.868797097355127
'Harley-Davidson Low Rider',7.8810267969965935
'Harley-Davidson Low Rider',7.8810267969965935
'Harley-Davidson Low Rider',7.893126394599676
'Harley-Davidson Low Rider',7.893126394599676
'Harley-Davidson Low Rider',7.904590096324682
'Harley-Davidson Low Rider',7.904590096324682
'Harley-Davidson Low Rider',7.917003594338894
'Harley-Davidson Low Rider',7.917003594338894
'Harley-Davidson Low Rider',7.92967639490962
'Harley-Davidson Low Rider',7.92967639490962
'Harley-Davidson Low Rider',7.941602993756533
'Harley-Davidson Low Rider',7.941602993756533
'Harley-Davidson Low Rider',7.953238993883133
'Harley-Davidson Low Rider',7.953238993883133
'Harley-Davidson Low Rider',7.967053595930338
'Harley-Davidson Low Rider',7.967053595930338
'Harley-Davidson Low Rider',7.9793636947870255
'Harley-Davidson Low Rider',7.9793636947870255
'Harley-Davidson Low Rider',7.991924595087767
'Harley-Davidson Low Rider',7.991924595087767
'Harley-Davidson Low Rider',8.003498695790768
'Harley-Davidson Low Rider',8.003498695790768
'Harley-Davidson Low Rider',8.016046695411205
'Harley-Davidson Low Rider',8.016046695411205
'Harley-Davidson Low Rider',8.028179995715618
'Harley-Davidson Low Rider',8.028179995715618
'Harley-Davidson Low Rider',8.040518496185541
'Harley-Davidson Low Rider',8.040518496185541
'Harley-Davidson Low Rider',8.05419309437275
'Harley-Davidson Low Rider',8.05419309437275
'Harley-Davidson Low Rider',8.06668559461832
'Harley-Davidson Low Rider',8.06668559461832
'Harley-Davidson Low Rider',8.079586494714022
'Harley-Davidson Low Rider',8.079586494714022
'Harley-Davidson Low Rider',8.091850996017456
'Harley-Davidson Low Rider',8.091850996017456
'Harley-Davidson Low Rider',8.103296596556902
'Harley-Davidson Low Rider',8.103296596556902
'Harley-Davidson Low Rider',8.116062495857477
'Harley-Davidson Low Rider',8.116062495857477
'Harley-Davidson Low Rider',8.127916496247053
'Harley-Davidson Low Rider',8.127916496247053
'Harley-Davidson Low Rider',8.140113294124603
'Harley-Davidson Low Rider',8.140113294124603
'Harley-Davidson Low Rider',8.152008395642042
'Harley-Davidson Low Rider',8.152008395642042
'Harley-Davidson Low Rider',8.164354596287012
'Harley-Davidson Low Rider',8.164354596287012
'Harley-Davidson Low Rider',8.17641069367528
'Harley-Davidson Low Rider',8.17641069367528
'Harley-Davidson Low Rider',8.18783699721098
'Harley-Davidson Low Rider',8.18783699721098
'Harley-Davidson Low Rider',8.200729597359896
'Harley-Davidson Low Rider',8.200729597359896
'Harley-Davidson Low Rider',8.21397079527378
'Harley-Davidson Low Rider',8.21397079527378
'Harley-Davidson Low Rider',8.225944396108389
'Harley-Davidson Low Rider',8.225944396108389
'Harley-Davidson Low Rider',8.23737359419465
'Harley-Davidson Low Rider',8.23737359419465
'Harley-Davidson Low Rider',8.250219296664
'Harley-Davidson Low Rider',8.250219296664
'Harley-Davidson Low Rider',8.262926995754242
'Harley-Davidson Low Rider',8.262926995754242
'Harley-Davidson Low Rider',8.274962794035673
'Harley-Davidson Low Rider',8.274962794035673
'Harley-Davidson Low Rider',8.274962794035673
'Harley-Davidson Low Rider',8.286408994346857
'Harley-Davidson Low Rider',8.298858094960451
'Harley-Davidson Low Rider',8.298858094960451
'Harley-Davidson Low Rider',8.311304897069931
'Harley-Davidson Low Rider',8.311304897069931
'Harley-Davidson Low Rider',8.322713393718004
'Harley-Davidson Low Rider',8.322713393718004
'Harley-Davidson Low Rider',8.335067994892597
'Harley-Davidson Low Rider',8.335067994892597
'Harley-Davidson Low Rider',8.347463894635439
'Harley-Davidson Low Rider',8.347463894635439
'Harley-Davidson Low Rider',8.3595323972404
'Harley-Davidson Low Rider',8.370805196464062
'Harley-Davidson Low Rider',8.370805196464062
